"Monitoramento Peão Barretos 2026 - Smart Events NR DUCELL (2462)"

"Save Time:2026-08-21 14:44:55"

"User Name:80497131"

"Total 105 records"

"Object","Period(minute)","Start Time","N.ThpVol.DL(kbit)","N.ThpVol.UL(kbit)","N.ThpVol.DL.LastSlot(kbit)","N.NSA.ThpVol.DL(kbit)","N.ThpTime.DL.RmvLastSlot(microsecond)","N.NSA.ThpVol.UL(kbit)","N.ThpVol.UE.UL.SmallPkt(kbit)","N.ThpTime.UE.UL.RmvSmallPkt(microsecond)","N.PRB.UL.Avail.Avg(None)","N.PRB.DL.Used.Avg(None)","N.PRB.DL.Avail.Avg(None)","N.PRB.UL.Used.Avg(None)","N.UL.NI.Avg(dBm)"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=593, NR DU Cell Name=5SVKM13, gNodeB ID=5902233, Cell ID=593","1","2026-08-21 14:40:00","7096096.072","1916411.104","3420724.808","6308899.528","52443500","1754671.032","327224.056","365087000","273","161.356","273","254.19","	-93"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=592, NR DU Cell Name=5SVKM12, gNodeB ID=5902233, Cell ID=592","1","2026-08-21 14:40:00","9600237.896","2140771.792","5118004.12","8493224.152","108470500","1926223.76","576099.168","1902678500","273","202.592","273","254.933","	-94"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX713, gNodeB ID=5903121, Cell ID=593","1","2026-08-21 14:40:00","74232.904","4424.344","56556.4","25705.928","45500","773.288","4058.536","12000","273","6.348","273","11.582","	-107"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=591, NR DU Cell Name=5SVKM11, gNodeB ID=5902233, Cell ID=591","1","2026-08-21 14:40:00","338549.832","164993.784","274344.68","259645.656","1422000","36305.488","10021.232","2865000","273","9.059","273","23.058","	-104"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX712, gNodeB ID=5903121, Cell ID=592","1","2026-08-21 14:40:00","43742.376","3250.032","32164.952","43632.912","85000","3138.224","2011.152","8000","273","5.795","273","11.509","	-109"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX711, gNodeB ID=5903121, Cell ID=591","1","2026-08-21 14:40:00","324190.856","7127.728","215313.928","316986.392","286000","6694.712","5952.464","43500","273","8.773","273","12.495","	-107"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX613, gNodeB ID=5902166, Cell ID=593","1","2026-08-21 14:40:00","80756.52","28992.464","36967.56","80756.44","123500","28992.384","5515.264","288500","273","6.249","273","12.922","	-106"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX612, gNodeB ID=5902166, Cell ID=592","1","2026-08-21 14:40:00","174748.872","175134.52","146689.224","157315.2","345500","159518.672","39209.4","5828000","273","13.43","273","32.716","	-107"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX513, gNodeB ID=5903128, Cell ID=593","1","2026-08-21 14:40:00","1576050.648","1026593.056","865996.072","1213614.144","6953000","791214.728","281959.416","11681500","273","40.914","273","80.227","	-103"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX611, gNodeB ID=5902166, Cell ID=591","1","2026-08-21 14:40:00","1319995.712","319955.816","570793.304","1195240.24","10128500","304203.344","97188.904","12687500","273","60.998","273","60.63","	-101"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX813, gNodeB ID=5903125, Cell ID=593","1","2026-08-21 14:40:00","28315.672","18822.232","16360.104","27628.368","220500","18454.416","4397.592","999500","273","7.89","273","16.499","	-107"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX512, gNodeB ID=5903128, Cell ID=592","1","2026-08-21 14:40:00","1007948.84","600170.832","593970.752","534124.56","1472000","536172.288","125104.336","7850000","273","20.833","273","51.978","	-96"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX812, gNodeB ID=5903125, Cell ID=592","1","2026-08-21 14:40:00","979903.232","1410819.088","530691.312","675061.968","1552500","1388265.152","216752.624","15446500","273","23.711","273","81.598","	-108"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX511, gNodeB ID=5903128, Cell ID=591","1","2026-08-21 14:40:00","3851968.792","6980413.608","2762359.96","3562800.296","17746000","6905626.968","266390.224","125824500","273","67.071","273","265.997","	-97"
